,time,SBI_index,lower_level_ws (10m m/s),lower_level_angle (10m degrees),upper_level_ws (500-2000m),upper_level_angle (500-2000m)
653,2012-07-18 05:00:00,0.45394617,1.120001,152.99983,4.8079967,345.58057
654,2012-07-18 06:00:00,0.45384106,0.8649625,152.99983,4.685471,333.0257
655,2012-07-18 07:00:00,0.45395356,0.61001164,152.99982,4.33809,345.57944
656,2012-07-18 08:00:00,0.45399147,0.35533682,152.99983,2.9700575,339.28033
657,2012-07-18 09:00:00,0.45378864,0.10300678,152.99983,3.91458,339.253
658,2012-07-18 10:00:00,0.45307788,0.15859608,152.99983,5.0026903,333.06332
659,2012-07-18 11:00:00,0.45303243,0.4121786,152.99983,0.7571501,288.95245
660,2012-07-18 12:00:00,0.4537349,0.66695267,152.99983,2.015066,320.39972
661,2012-07-18 13:00:00,0.45670778,0.82146955,152.46437,5.167211,332.30865
662,2012-07-18 14:00:00,0.5099737,0.6484627,149.1899,4.655265,335.3799
663,2012-07-18 15:00:00,0.5577329,0.6404378,146.10048,3.5554502,307.25525
664,2012-07-18 16:00:00,0.59424967,0.8488255,143.5394,4.738156,329.81433
665,2012-07-18 17:00:00,0.6239405,1.162556,141.38982,2.8184576,321.37402
666,2012-07-18 18:00:00,0.64847785,1.517648,139.56476,2.9359305,325.8295
667,2012-07-18 19:00:00,0.66862136,1.8909419,137.9989,4.653403,336.8089
668,2012-07-18 20:00:00,0.6850188,2.2734892,136.64261,4.4367814,335.5589
669,2012-07-18 21:00:00,0.69708717,2.6613038,135.45767,5.199574,334.41864
670,2012-07-18 22:00:00,0.71373624,3.0523772,134.41441,6.148224,327.02042
671,2012-07-18 23:00:00,0.7255011,3.4456007,133.48944,5.6453586,338.62274
672,2012-07-19 00:00:00,0.73502415,3.8403132,132.66412,4.2090077,344.05078
673,2012-07-19 01:00:00,0.7343972,4.1321006,132.47328,4.131217,343.79608
674,2012-07-19 02:00:00,0.6713227,3.7365282,137.83064,4.0405397,342.9655
675,2012-07-19 03:00:00,0.55040336,3.1984446,146.59695,7.0896955,326.61798
676,2012-07-19 04:00:00,0.36992502,2.663129,158.24588,7.249613,325.61807
677,2012-07-19 05:00:00,0.12235756,2.132667,172.97154,3.5877495,352.9804
678,2012-07-23 10:00:00,0.008191996,7.5897207,179.53061,4.6782646,359.52222
679,2012-07-23 11:00:00,0.06252209,7.6997037,176.3947,4.2684455,350.00436
680,2012-07-23 12:00:00,0.11775674,7.8132725,173.06607,4.2281404,352.84387
681,2012-07-23 13:00:00,0.15952317,7.8774858,170.81517,4.4485526,357.13318
682,2012-07-23 14:00:00,0.034614623,7.5400763,177.99861,4.197733,351.58228
683,2012-07-27 21:00:00,0.039182596,0.98372364,177.75073,6.3141327,313.71112
684,2012-07-27 22:00:00,0.2664714,1.3551437,164.54462,6.3350625,313.13983
685,2012-07-27 23:00:00,0.42195788,1.764002,155.03082,5.3339624,328.77625
686,2012-07-28 00:00:00,0.52635473,2.1894243,148.19983,6.079554,321.9645
687,2012-07-28 01:00:00,0.599046,2.6233644,143.18857,6.491343,329.49316
688,2012-07-28 02:00:00,0.6249957,2.8950202,140.73665,6.396312,327.1779
689,2012-07-28 03:00:00,0.5657141,2.2005227,145.5451,6.502728,338.09912
690,2012-07-28 04:00:00,0.46908647,1.5107123,152.022,6.1479144,319.46964
691,2012-07-28 05:00:00,0.3579406,1.3546481,159.01562,5.8572483,326.48032
692,2012-07-28 06:00:00,0.2346437,1.8710319,166.36194,5.828948,327.61093
693,2012-07-28 07:00:00,0.10737357,2.6980214,173.83606,6.828048,316.13544
694,2012-07-28 18:00:00,0.029282242,5.788533,178.31227,6.5256076,314.43744
695,2012-07-28 19:00:00,0.119970776,5.382886,173.10051,7.3075595,321.63342
696,2012-07-28 20:00:00,0.2004977,5.064832,168.43393,7.660292,310.73566
697,2012-07-28 21:00:00,0.27078536,4.8516293,164.28389,4.63331,256.34445
698,2012-07-28 22:00:00,0.3302753,4.757394,160.60596,5.3686867,277.6703
699,2012-07-28 23:00:00,0.38406008,4.7891555,157.34952,5.737933,268.3083
700,2012-07-29 00:00:00,0.43100354,4.944487,154.46376,7.169994,309.35007
701,2012-07-29 01:00:00,0.47077838,5.2123513,151.90123,8.706748,300.5155
702,2012-07-29 02:00:00,0.46511433,5.427684,150.75742,9.049565,299.03076
703,2012-07-29 03:00:00,0.38884532,4.9189954,157.05127,5.848363,261.72687
704,2012-07-29 04:00:00,0.22048615,4.4433403,167.25983,7.7013106,297.0143
705,2012-07-31 01:00:00,0.68528855,1.7527307,136.62535,7.451432,297.7102
706,2012-08-11 01:00:00,0.112905316,1.9034436,173.51372,3.1118886,334.6316
707,2012-08-11 02:00:00,0.5270042,1.5788944,148.04936,2.8634515,346.80804
708,2012-08-11 03:00:00,0.90032816,1.1977861,114.835724,2.9655035,357.79352
709,2012-08-13 04:00:00,0.33312395,3.3931367,116.66136,0.5203958,235.01834
710,2012-08-13 05:00:00,0.86814773,3.2334862,86.84113,0.45654458,248.50824
711,2012-08-13 06:00:00,0.8555068,3.081934,65.10214,0.56725127,264.29047
712,2012-08-13 07:00:00,0.77923405,2.9397316,52.152058,0.7292554,301.10455
713,2012-08-13 08:00:00,0.68262035,2.8083012,44.317085,0.8597354,281.08023
714,2012-08-13 09:00:00,0.6312089,2.6892216,39.243412,1.5643249,307.27472
715,2012-08-13 10:00:00,0.5803509,2.5842009,35.74062,1.9475665,297.3084
716,2012-08-13 11:00:00,0.54485583,2.4950151,33.19446,2.1602929,288.69067
717,2012-08-13 12:00:00,0.51720285,2.423414,31.267132,2.5849895,286.74927
718,2012-08-13 13:00:00,0.48400807,2.364548,29.64663,3.4640617,297.81903
719,2012-08-13 14:00:00,0.42175865,2.2163002,25.376137,2.8640015,293.5191
720,2012-08-27 21:00:00,0.84331244,4.2204566,122.13158,6.1462965,358.77142
721,2012-08-27 22:00:00,0.026818752,4.05043,178.45663,6.9788594,358.36426
722,2012-08-28 04:00:00,0.3236034,3.4675245,161.05359,6.969933,359.98474
723,2012-08-28 05:00:00,0.9954856,3.4195838,89.737724,4.6922364,357.79727
724,2012-08-28 06:00:00,0.4692619,3.2329137,151.34749,5.038959,356.6872
725,2012-08-28 20:00:00,0.08873504,2.1972542,174.4914,5.1188765,354.8828
726,2012-08-28 21:00:00,0.18009697,2.2328935,169.62192,4.6592636,355.92767
727,2012-08-28 22:00:00,0.24596685,2.271944,165.69867,3.6740332,358.35748
728,2012-08-28 23:00:00,0.300108,2.3142316,162.49823,4.543429,355.0
729,2012-08-29 00:00:00,0.3440039,2.3595827,159.85313,3.7667935,358.75232
730,2012-08-29 01:00:00,0.3696593,2.3885927,158.17027,3.9997919,356.91125
731,2012-08-29 02:00:00,0.3576771,2.3142047,158.64182,3.4728067,357.68088
732,2012-08-29 03:00:00,0.34800673,2.2266319,159.6224,4.160385,358.43817
733,2012-08-29 04:00:00,0.3209514,2.1450818,161.1738,3.993275,347.35287
734,2012-08-29 05:00:00,0.27570677,2.0702662,163.99231,4.255986,350.2963
735,2012-08-29 06:00:00,0.16267182,2.0029402,170.63089,3.3924112,350.59213
736,2012-08-31 19:00:00,0.009924756,0.53497565,179.43121,2.4832382,327.9937
737,2012-08-31 20:00:00,0.3461449,1.0594448,159.68231,2.477655,333.47803
738,2012-08-31 21:00:00,0.6322829,1.6233212,140.78116,2.8398688,333.3495
739,2012-08-31 22:00:00,0.8097957,2.1964622,125.88754,2.598926,337.33383
740,2012-08-31 23:00:00,0.9047173,2.773129,115.20969,2.8608866,351.7675
741,2012-09-01 00:00:00,0.94864833,3.351502,107.666145,3.607215,331.74228
742,2012-09-01 01:00:00,0.97451353,3.9182677,102.34549,3.3399677,351.5301
743,2012-09-01 02:00:00,0.98888826,3.999537,98.051216,2.542382,353.4998
744,2012-09-01 03:00:00,0.99888736,3.7895212,92.40522,2.5397267,341.49872
745,2012-09-01 04:00:00,0.997893,3.581212,87.26473,3.0052335,336.33575
746,2012-09-01 05:00:00,0.9915295,3.374994,82.63643,3.4343038,344.2966
747,2012-09-01 06:00:00,0.9776861,3.1712742,78.49913,2.285026,346.39618
748,2012-09-01 07:00:00,0.9648406,2.9705698,74.81538,2.481363,342.80255
749,2012-09-01 08:00:00,0.94285375,2.773532,71.54029,2.1403892,339.39526
750,2012-09-01 09:00:00,0.91283464,2.581002,68.6276,2.0817878,336.7913
751,2012-09-01 10:00:00,0.912862,2.3940682,66.033104,2.0277295,334.04254
752,2012-09-01 11:00:00,0.7732823,2.214148,63.716446,1.9785864,331.15033
753,2012-09-01 12:00:00,0.8589563,2.043095,61.641716,1.932564,323.54224
754,2012-09-01 13:00:00,0.8368741,1.9042625,60.12668,1.8052361,321.54315
755,2012-09-01 14:00:00,0.73833585,1.8048714,60.00006,1.86898,321.13153
756,2012-09-01 15:00:00,0.8504249,1.6961652,60.00006,1.8500282,328.15475
757,2012-09-01 16:00:00,0.7068052,1.5874767,60.000065,1.9418052,327.34857
758,2012-09-01 17:00:00,0.8632363,1.4788094,60.000065,1.7058576,327.88437
759,2012-09-01 18:00:00,0.77254134,1.3701687,60.00006,1.7754922,327.49573
760,2012-09-01 19:00:00,0.2964092,1.2615613,60.000065,1.7557634,329.18613
761,2012-09-02 06:00:00,0.41007558,0.10492228,60.00006,0.09070188,329.04218
762,2012-09-02 07:00:00,0.77655673,0.09728656,60.00006,0.18061715,302.37335
763,2012-09-02 08:00:00,-0.66289455,0.17779405,60.000065,0.28312388,294.1062
764,2012-09-02 09:00:00,0.86600804,0.27829272,60.000065,0.38837677,290.27197
765,2012-09-02 10:00:00,0.7016986,0.3833706,60.000065,0.37822098,303.45813
766,2012-09-02 11:00:00,0.86519444,0.490091,60.00006,0.62243706,315.4421
767,2012-09-02 12:00:00,0.65158033,0.5975747,60.00006,0.5046352,309.83423
768,2012-09-02 13:00:00,0.80809623,0.705473,60.000065,0.81934726,328.3325
769,2012-09-02 14:00:00,0.7973238,0.81362045,60.00006,0.9226785,284.38336
770,2012-09-02 15:00:00,0.8652514,0.9219298,60.00006,1.0299795,283.94006
771,2012-09-02 16:00:00,0.8615401,1.0303501,60.000065,1.047815,290.36737
772,2012-09-02 17:00:00,0.8586304,1.1388494,60.00006,1.0260109,309.24588
773,2012-09-02 18:00:00,0.66332036,1.2474073,60.00006,1.2342074,283.28406
774,2012-09-02 19:00:00,0.8452032,1.3560089,60.00006,1.159628,302.61218
775,2012-09-02 20:00:00,0.19175075,1.4646459,60.00006,1.5670296,282.63483
776,2012-09-02 21:00:00,0.5784654,1.5733104,60.00006,1.5427397,278.5385
777,2012-09-02 22:00:00,0.86499053,1.6819965,60.00006,1.6707195,277.65027
778,2012-09-02 23:00:00,0.8611565,1.7907006,60.000065,1.7593199,277.59308
779,2012-09-03 00:00:00,0.86573213,1.8994194,60.00006,1.3213527,309.08905
780,2012-09-03 01:00:00,0.9305425,1.9702113,109.40321,2.0833778,276.6728
781,2012-09-03 02:00:00,0.86267895,1.7389438,119.999985,2.0086815,274.9552
782,2012-09-03 03:00:00,0.86576027,1.5298194,119.999985,1.005502,331.39117
783,2012-09-03 04:00:00,0.86469084,1.4743803,119.999985,1.3043424,337.75464
784,2012-09-03 05:00:00,0.86601907,1.5887965,119.999985,1.2439188,331.4198
785,2012-09-03 06:00:00,0.86594176,1.8416784,119.999985,0.6835979,299.98608
786,2012-09-03 07:00:00,0.8551073,2.1854775,119.999985,0.990766,319.0085
787,2012-09-03 08:00:00,0.8658916,2.5841582,119.999985,1.0215256,306.2656
788,2012-09-03 09:00:00,0.8601534,3.0160341,119.999985,2.6135757,218.20207
789,2012-09-03 10:00:00,0.86249644,3.468728,119.999985,1.235651,281.24075
790,2012-09-03 11:00:00,0.8659828,3.935063,119.999985,0.74052703,325.1228
791,2012-09-03 12:00:00,0.8067661,4.4107137,119.999985,1.6603142,250.1066
792,2012-09-03 13:00:00,0.8494516,4.7680583,120.15643,1.7870424,274.83588
793,2012-09-03 14:00:00,0.85092264,4.62338,121.64328,2.0808878,238.78046
794,2012-09-03 15:00:00,0.8272001,4.4480753,123.80234,1.9033053,259.72485
795,2012-09-03 16:00:00,0.8032507,4.3113537,126.553345,2.984385,224.86055
796,2012-09-03 17:00:00,0.7642577,4.2169695,130.15852,3.265408,234.75653
797,2012-09-03 18:00:00,0.7064083,4.1678004,135.0411,2.9128115,227.09976
798,2012-09-05 12:00:00,0.50958556,9.601895,137.34207,7.7088337,228.6578
799,2012-09-05 13:00:00,0.6928275,10.096105,136.12651,7.278147,228.1883
800,2012-09-05 14:00:00,0.61867803,9.57966,135.81204,6.6408157,228.32611
801,2012-09-05 15:00:00,0.5558961,8.802053,135.54077,6.3453994,234.51332
802,2012-09-05 16:00:00,0.70086974,8.032776,135.21445,6.1690073,239.91716
803,2012-09-05 17:00:00,0.7092612,7.274471,134.8144,5.4707117,226.86911
804,2012-09-05 18:00:00,0.7135689,6.530959,134.31258,4.701516,232.70538
805,2012-09-05 19:00:00,0.7088198,5.807928,133.66458,5.113265,257.317
806,2012-09-05 20:00:00,0.7337785,5.114069,132.7959,4.7720413,256.24744
807,2012-09-05 21:00:00,0.74651337,4.4630103,131.57141,5.050073,267.52338
808,2012-09-05 22:00:00,0.7684833,3.876378,129.7185,5.2708077,278.2596
809,2012-09-05 23:00:00,0.8019865,3.3878071,126.59619,4.842885,262.56732
810,2012-09-06 00:00:00,0.8634033,3.0448728,120.28909,6.6781716,293.9916
811,2012-09-06 01:00:00,0.958441,2.9089718,106.56618,7.22962,299.1223
812,2012-09-06 02:00:00,0.95283645,2.9612434,107.66536,5.69774,293.94427
813,2012-09-06 03:00:00,0.9181095,3.0439768,113.346954,5.4499607,224.2267
814,2012-09-06 04:00:00,0.8618176,3.1305785,118.709564,5.6845794,285.95645
815,2012-09-06 05:00:00,0.8306825,3.2207394,123.6942,4.512462,265.9386
816,2012-09-06 06:00:00,0.7835481,3.3141677,128.27231,5.0235424,232.81169
817,2012-09-06 07:00:00,0.73793143,3.410596,132.44032,4.6749315,262.18637
818,2012-09-06 08:00:00,0.69175744,3.5097733,136.2126,4.5155416,228.2736
819,2012-09-06 09:00:00,0.647724,3.6114764,139.61464,4.002795,237.95815
820,2012-09-06 10:00:00,0.6045314,3.715499,142.67769,4.854989,234.63672
821,2012-09-07 22:00:00,0.24801913,0.72961104,165.3001,6.6912975,332.5207
822,2012-09-07 23:00:00,0.45056605,0.58903414,153.1265,4.0777164,333.2068
823,2012-09-08 00:00:00,0.5589467,0.64410275,145.83673,5.9432383,344.5899
824,2012-09-08 01:00:00,0.62661785,0.85395646,141.19612,4.738098,346.33997
825,2012-09-08 02:00:00,0.6399961,0.90832216,140.20702,3.864365,339.0644
826,2012-09-08 03:00:00,0.63330066,0.8637033,140.68915,5.9793844,333.22876
827,2012-09-08 04:00:00,0.62525165,0.8806996,141.22046,5.0875316,352.57782
828,2012-09-08 05:00:00,0.618204,0.95614713,141.80821,3.2973588,359.52457
829,2012-09-08 06:00:00,0.6092445,1.0778404,142.46179,5.194696,353.88998
830,2012-09-08 07:00:00,0.59899503,1.2321525,143.1927,5.1456904,354.58774
831,2012-09-08 08:00:00,0.58756024,1.4084022,144.01526,4.89465,355.42548
832,2012-09-08 09:00:00,0.57423925,1.5993537,144.94739,5.55734,350.09775
833,2012-09-08 10:00:00,0.556765,1.8003341,146.01198,4.593994,357.51773
834,2012-09-08 11:00:00,0.52312726,2.0083354,147.23851,4.4415894,358.3957
835,2012-09-08 12:00:00,0.43734914,2.2213857,148.66553,5.0353246,346.94342
836,2012-09-08 13:00:00,0.4572596,2.3877668,149.99188,4.805056,355.54166
837,2012-09-08 14:00:00,0.48520628,2.4011216,150.73492,5.046255,349.70667
838,2012-09-08 15:00:00,0.47134545,2.4234686,151.6076,4.8488197,356.60794
839,2012-09-08 16:00:00,0.28878182,2.4670205,152.61215,4.8538513,356.85278
840,2012-09-08 17:00:00,0.35329127,2.5306835,153.7801,4.8373485,359.55695
841,2012-09-22 05:00:00,0.17474316,4.727603,169.93625,4.0082617,343.65573
842,2012-09-22 06:00:00,0.47139218,4.2368026,151.84552,2.0947073,357.02234
843,2012-09-22 07:00:00,0.56107223,3.7492406,130.45128,3.8609629,353.6919
844,2012-09-22 08:00:00,0.93436813,3.2663662,110.81285,3.6619396,353.67316
845,2012-09-22 09:00:00,0.99208075,2.7906148,96.10983,3.6137404,357.72412
846,2012-09-26 01:00:00,0.4162471,2.7705083,145.46944,3.3144865,236.7587
847,2012-09-28 22:00:00,0.10430912,1.2311721,173.99367,5.978961,284.79926
848,2012-09-28 23:00:00,0.372468,1.7778335,158.04474,5.7284384,287.86627
849,2012-09-29 00:00:00,0.52769065,2.6012292,148.03772,5.656511,246.27686
850,2012-09-29 01:00:00,0.61976135,3.4975853,141.64069,5.1682014,271.3235
851,2012-09-29 02:00:00,0.62209177,3.359953,141.52765,7.6998568,239.8342
852,2012-09-29 03:00:00,0.5580861,2.341241,146.0232,6.676694,244.28925
853,2012-09-29 04:00:00,0.449721,1.3561896,153.27156,5.7851706,295.586
854,2012-09-29 05:00:00,0.23806076,0.61181617,166.21417,4.762521,277.05496
855,2012-10-01 07:00:00,0.9612336,2.7253737,105.93854,6.051996,311.04535
856,2012-10-01 08:00:00,0.87526226,2.6597524,62.080864,5.8833966,311.05835
857,2012-10-01 09:00:00,0.79819703,2.5942116,52.961384,4.9925776,308.36865
858,2012-10-01 10:00:00,0.74322015,2.5287573,49.31047,3.7023094,310.79242
859,2012-10-01 11:00:00,0.7312037,2.4633965,47.36026,5.3447638,308.93195
860,2012-10-01 12:00:00,0.7211017,2.398137,46.14961,4.4903646,295.27637
861,2012-10-01 13:00:00,0.70220304,2.3329868,45.325527,4.769179,294.2821
862,2012-10-01 14:00:00,0.75535524,2.3414233,49.060284,4.7450194,304.46933
863,2012-10-01 15:00:00,0.8705793,2.4860857,60.534126,3.186381,328.51135
864,2012-10-01 16:00:00,0.94414514,2.6601186,71.131195,2.4279685,326.5963
865,2012-10-01 17:00:00,0.980433,2.8561797,80.20855,3.0705621,329.42438
866,2012-10-01 18:00:00,0.9991989,3.0700493,87.7143,3.1556692,349.3924
867,2012-10-01 19:00:00,0.9912716,3.2982671,93.82718,2.9368434,336.77322
868,2012-10-01 20:00:00,0.98783165,3.538056,98.796234,3.7525878,335.3736
869,2012-10-01 21:00:00,0.9684109,3.78722,102.85798,3.0122151,358.14053
870,2012-10-01 22:00:00,0.95958817,4.0440254,106.208664,3.1016126,330.22815
871,2012-10-01 23:00:00,0.94529754,4.307107,109.002106,3.6398299,333.00543
872,2012-10-02 00:00:00,0.9256433,4.575381,111.35614,2.7475326,328.94464
873,2012-10-02 01:00:00,0.8550543,4.7321634,113.31845,1.7008213,355.77695
874,2012-10-02 02:00:00,0.8702286,4.285183,117.53564,2.8731394,354.2775
875,2012-10-02 03:00:00,0.816496,3.7413719,125.22436,2.1454737,324.04248
876,2012-10-02 04:00:00,0.64088905,3.2020354,139.25574,1.8809662,319.44614
877,2012-10-02 05:00:00,0.23353714,2.6698883,166.25078,2.4518936,327.21442
878,2012-10-08 12:00:00,0.16287781,1.4776065,30.510517,0.90119535,180.33879
879,2012-10-08 13:00:00,0.48629043,1.49292,29.566303,2.32403,184.60388
880,2012-10-08 14:00:00,0.34647658,1.5664735,20.402588,0.23265256,219.14134
881,2012-10-08 15:00:00,0.1198983,1.9847462,6.887268,1.4394397,243.45322
882,2012-10-08 20:00:00,0.014503608,3.2037585,0.831192,2.0173943,205.94395
883,2012-10-08 21:00:00,0.096146435,3.44816,5.66127,1.8501879,211.01965
884,2012-10-08 22:00:00,0.18202104,3.7551076,10.489075,1.8050567,215.63905
885,2012-10-08 23:00:00,0.26267326,4.110615,15.24704,1.6618297,232.99457
886,2012-10-09 00:00:00,0.32435217,4.503194,19.873291,1.9065253,237.87642
887,2012-10-09 01:00:00,0.36003157,4.900782,24.09507,2.0172446,247.58641
888,2012-10-09 02:00:00,0.47539732,4.943022,28.46178,1.9009126,252.51431
889,2012-10-09 03:00:00,0.56572366,4.847732,34.49159,1.5098726,252.14616
890,2012-10-09 04:00:00,0.48715836,4.753783,40.856277,0.2114765,202.73743
891,2012-10-09 05:00:00,0.002500343,4.6612563,47.41783,0.7581569,257.26636
892,2012-10-09 06:00:00,0.7966519,4.570238,54.00985,0.35967386,271.5332
893,2012-10-10 10:00:00,-0.48332584,4.0936103,150.83022,4.4012995,358.97516
894,2012-10-10 11:00:00,0.11619604,4.196541,173.1279,4.4369984,359.1701
895,2012-10-12 01:00:00,0.5409913,4.561069,147.24362,6.150224,358.6427
896,2012-10-12 02:00:00,0.77557105,4.493828,129.14253,5.667373,353.12906
897,2012-10-12 03:00:00,0.8825587,4.3439655,106.22553,6.060376,355.7454
898,2012-10-12 04:00:00,0.9965525,4.194142,86.243515,6.0653853,354.25916
899,2012-10-16 01:00:00,0.5778328,2.2206085,144.60416,1.0370831,242.99202
900,2012-10-16 22:00:00,0.479926,1.9287202,29.673138,3.9995759,203.63779
901,2012-10-16 23:00:00,0.7893869,2.046623,52.221725,4.5683317,207.03867
902,2012-10-17 00:00:00,0.89047366,2.1645608,63.29765,4.0319967,211.96204
903,2012-10-17 01:00:00,0.933842,2.276205,69.0585,7.1637983,217.65749
904,2012-10-17 02:00:00,0.92439765,2.3994787,67.64436,4.291327,216.19748
905,2012-10-17 03:00:00,0.8459436,2.5601783,58.642197,4.7829933,257.62866
906,2012-10-17 22:00:00,0.03180491,3.2569401,178.17706,5.0212564,276.51514
907,2012-10-17 23:00:00,0.28918228,3.219907,162.94937,4.104605,267.71722
908,2012-10-18 00:00:00,0.48243043,3.1997685,151.14471,5.8654904,287.136
909,2012-10-18 01:00:00,0.60591406,3.1967874,142.51154,4.182905,272.15204
910,2012-10-18 02:00:00,0.63512236,3.130946,140.5668,6.325766,289.16412
911,2012-10-18 03:00:00,0.61394316,2.9720423,142.11642,6.321009,284.3979
912,2012-10-18 04:00:00,0.5864192,2.825086,144.09596,6.6060305,292.6859
913,2012-10-18 05:00:00,0.5481722,2.6928353,146.6973,4.7402825,282.65805
914,2012-10-18 06:00:00,0.4960347,2.5775542,150.24985,6.320848,292.5235
915,2012-10-18 07:00:00,0.41683254,2.4816096,155.34137,6.4474435,291.40167
916,2012-10-18 08:00:00,0.2910001,2.4073136,163.0801,5.8812413,286.5468
917,2012-10-18 09:00:00,0.07717081,2.356715,175.57404,6.9223146,299.02682
918,2012-10-23 01:00:00,0.70013726,2.4203298,135.3466,2.024676,315.43396
919,2012-10-23 02:00:00,0.15637867,1.9313945,170.97675,5.5622587,300.7876
920,2012-10-23 23:00:00,0.8585508,2.4035969,60.516567,5.3101754,328.64703
921,2012-10-24 00:00:00,0.9204968,2.9384396,67.029015,5.6425886,334.97247
922,2012-10-24 01:00:00,0.9340213,3.359513,69.11354,5.0779843,330.81888
923,2012-10-24 02:00:00,0.8106683,3.2707515,63.67323,4.7562885,332.07846
924,2012-10-26 15:00:00,0.44047645,1.7294316,146.87816,1.3686377,238.28033
925,2012-10-26 16:00:00,0.33510718,1.4889203,146.79565,1.4400842,239.74336
926,2012-10-26 17:00:00,0.5487931,1.2484238,146.69472,1.3104085,257.54623
927,2012-10-26 18:00:00,0.54776174,1.0079538,146.56833,0.0773418,257.5608
928,2012-10-26 19:00:00,0.55257845,0.7675353,146.40549,0.38616353,307.60742
929,2012-10-26 20:00:00,0.5564595,0.527239,146.18779,1.594337,288.49557
930,2012-10-26 21:00:00,0.5607931,0.28737083,145.88187,0.60494375,263.0304
931,2012-10-26 22:00:00,0.5659564,0.053978294,145.4205,1.1659518,287.79633
932,2012-10-26 23:00:00,0.5784448,0.19742328,144.6452,2.2050636,299.5383
933,2012-10-27 00:00:00,0.6004935,0.43677098,143.07092,2.6133687,310.47128
934,2012-10-27 01:00:00,0.75837183,0.49352992,130.51309,2.263012,316.72583
935,2012-10-27 02:00:00,0.86413664,0.45370448,120.19272,0.7675932,325.30383
936,2012-10-27 03:00:00,0.87701166,1.5499728,118.71527,1.5578336,298.71912
937,2012-10-27 04:00:00,0.88147265,2.6491039,118.1781,0.6668835,298.18317
938,2012-10-27 05:00:00,0.89160705,3.185075,116.91991,0.63691,284.3449
939,2012-10-27 06:00:00,0.9213886,2.7378912,111.69458,2.3549526,260.40814
940,2012-10-27 07:00:00,0.963056,2.2748678,103.997734,1.7329125,284.12006
941,2012-10-27 08:00:00,0.99357194,1.8367788,92.833916,2.5290415,285.29816
942,2012-10-27 09:00:00,0.96778524,1.4464606,76.85479,1.9979721,300.72592
943,2012-10-27 10:00:00,0.82406825,1.1534728,56.35315,2.3774242,311.6092
944,2012-10-27 11:00:00,0.5790161,1.0433166,35.416172,2.8063974,297.13892
945,2012-10-28 01:00:00,0.990745,2.341399,82.20463,3.8966599,325.04175
946,2012-10-28 02:00:00,0.93683815,2.2781389,110.000084,4.0039444,327.77716
947,2012-10-28 03:00:00,0.93877363,2.1985734,110.00008,4.8037724,321.4602
948,2012-10-28 04:00:00,0.9340441,2.1229198,110.00008,4.829468,327.58948
949,2012-10-28 05:00:00,0.9396211,2.0516117,110.000084,4.208819,333.9947
950,2012-10-28 06:00:00,0.93598634,1.9851164,110.000084,4.754925,334.07123
951,2012-10-28 07:00:00,0.9377356,1.9239336,110.000084,4.9296885,333.91785
952,2012-10-28 08:00:00,0.9395675,1.8685857,110.00008,3.3409786,340.28183
953,2012-10-28 09:00:00,0.93940043,1.8196038,110.000084,1.6557854,327.6743
954,2012-10-28 10:00:00,0.939661,1.7775154,110.00008,3.9916196,340.27368
955,2012-10-28 11:00:00,0.93968767,1.7428197,110.000084,1.4337794,315.13593
956,2012-10-28 12:00:00,0.93436617,1.7159652,110.00008,2.8301985,359.22162
957,2012-10-28 13:00:00,0.9173255,1.66455,111.1376,4.7971606,353.78754
958,2012-10-28 14:00:00,0.8312686,1.3551358,123.75813,4.9640307,354.04074
959,2012-10-28 15:00:00,0.46000758,1.0136113,150.68776,4.914029,356.16977
960,2012-11-02 00:00:00,0.9485058,2.6884046,71.71336,3.3697197,339.7237
961,2012-11-02 01:00:00,0.8328992,2.6651714,123.590225,2.9975486,347.5558
962,2012-11-02 02:00:00,0.617799,2.6576667,140.84866,3.3918986,358.7555
963,2012-11-02 03:00:00,0.5649864,2.6863441,145.58603,3.4497042,357.0273
964,2012-11-02 04:00:00,0.4735893,2.7171874,151.38582,3.7073145,356.36935
965,2012-11-02 05:00:00,0.37046054,2.7480447,158.22498,3.2829113,350.7393
966,2012-11-02 06:00:00,0.23645896,2.7789161,166.15901,3.578057,339.7235
967,2012-11-02 07:00:00,0.08544187,2.809801,175.09766,4.2649455,336.22885
968,2012-11-03 07:00:00,0.18036824,3.0791883,169.53416,5.0503993,330.5658
969,2012-11-03 08:00:00,0.33851406,3.0313005,160.2105,4.0536957,327.6616
970,2012-11-03 09:00:00,0.4450897,2.9834743,153.50713,4.999816,333.574
971,2012-11-03 10:00:00,0.5212876,2.935713,148.58,3.764257,322.30557
972,2012-11-03 11:00:00,0.5744126,2.8880188,144.85649,4.385216,350.0542
973,2012-11-03 12:00:00,0.60011023,2.8403966,141.96613,3.6175847,321.7376
974,2012-11-03 13:00:00,0.65614533,2.814218,138.98157,3.5603192,356.7025
975,2012-11-03 14:00:00,0.90759736,2.946662,114.78627,2.9640841,351.31006
976,2012-11-04 06:00:00,0.9791077,5.887849,78.71973,8.3474455,334.06128
977,2012-11-04 07:00:00,0.991051,5.8542523,97.48486,7.923037,334.06293
978,2012-11-04 08:00:00,0.9508251,5.8287873,107.99208,8.004825,338.28156
979,2012-11-04 09:00:00,0.9113003,5.8115635,114.30501,7.3846807,344.55835
980,2012-11-04 10:00:00,0.8785366,5.8026524,118.42413,7.885404,342.45197
